Name ,Link,Comment,Emotion,Tag
,, আমি বুজিনা নাটকের মধ্যে বাড়তি মিউজিকটা  কি না দিলে হয়না?  ভাল লাগে না,Negative,0
,, বাজে মেয়ে,Negative,0
,, আমার মনে হয় যে এই নাটক বাইছে তারে মাইর দেয়া দরকার...কারণ একটা জিনিস বার বার দেখাইছে..এক কথা সে পাগল,Negative,0
,, অসম্ভব বাজে রকম গল্প,Negative,0
,, ছোট বেলায় থেকে পাকনা মেয়েটা রবীন্দ্রনাতের বই পড়ে ।,Negative,0
,, গল্পের কাহিনীটা আহামরি অতো ভালো লাগে নি....,Negative,0
,," পরকিয়া শিখাচ্ছে,, ভাল কিছু শিক্ষা দিন, এতে দেশ জাতী সবাই উপকৃত হবে""""",Negative,0
,,এতো ফালতু নাটক রিয়াজ কেন করে বুঝি না ! সে কি স্ক্রিপ্ট না পড়ে নাটক করে ?,Negative,0
,,"শুধু তারকা দের নিয়ে নিলে নাটক হয়না,নাটক এর জন্য ভালো গল্প লাগে,,,,এই সব পরিচারক কে পাছার মধ্যে যদি লাত্থি মারা উচিৎ",Negative,0
,,নাটক টা বেশি ভালো হয়নি সবার অভিনয় গুলা দেখে  মনে হচ্ছে যে তারা আসলে অভিনয় করছে,Negative,0
,, নাটকের শেষটা ভাল লাগল না। সম্পর্ক শেষ হয়ে গেছে আবার নতুন করে কিসের অভিনয়? Cousin এর সাথে বিয়েটাই দেখার বেশী expectation ছিল।,Negative,0
,, এইটা তো কোনো সমস্যাই না আপনি তো ক্রেজি লাভার। প্রেম করতে করতে ওর ভিতরে ঢুইকা পড়ছেন!আর বাকিটা ইতিহাস!,Negative,0
,, এক্য ভয়ফেন  গাড়ি  দোবো জারা ভুদায় তারা দেখবে।,Negative,0
,," সেটাভাঙা ডিরেক্টর ওপাশে নিশো ঠান্ডায় কাপে আর নায়িকা জরজেট শাড়ী আর হাফ ব্লাউজ  কোন রেশ নাই ঠান্ডার  ডেকোরেশন বাল, আর পরেরটা দেখার ছক মিত্তা গেচে মামা",Negative,0
,," ভাই খুশি হলাম না,, নাটকটা দেখে হলো না ভাই,,",Negative,0
,, সালা নিজের  টাকা দিয়ে  এম বি কিনে ফকিরের  বাচ্চাদের বেচাকিনা দেখ,Negative,0
,," নিশো হলো ভিন্নগ্রহের অভীনেতা......তিনি কি না পারেন......সবই পারেন তিনি......বৃদ্ধ, পুলিশ, দুষ্টু, বেয়াদব, ফানি , চতুর, বোকা, হুজুর , মুচি, চোর, এমনকি পাগল... কোনটা না পারেন সব চরিত্রেই নিজেকে অনন্য ভাবে ফুটিয়ে তুলতে পারেন.....নিশোর তুলনা নিশো নিজেই.... কি আর বলবো রে ভাই নিশো বসের প্রশংসা করে শেষ করা যাবে না..... কারো সাথে আমাদের বসের তুলনা হয় না..এজন্যই নিশোর পাগলা ফ্যান আমি",Negative,0
,, অস্থির এক নাটক এটা,Negative,0
,, বাজে নাটক একটা।।।।।।।।।।,Negative,0
,, আগে যাই দেখতে ঠিক ছিলা মুটা হয়ে কি হয়ছে,Negative,0
,, শাউয়ার নাটক। পরিচালকের মায়রে fuckশুয়ারের বাচ্চায় এখানে প্রথম অংশের ছেলেদের নিচু চোখে দেখছে,Negative,0
,, ছেলে আর মেয়ে বেস্ট ফ্রেন্ড হয় না হয় বদমাশি,Negative,0
